"","...1","followup_fallstudyhours","followup_getwritinghelp","followup_metwithinstructor","followup_metwithfreetutor","followup_imptodowellatuoft","followup_depressed","followup_stressed","fathers_education","mothers_education","fall_meangrade_year1","exp_gradschl","agreeableness2","agreeableness","extraversion2","extraversion","study_habit"
"531",800,20,4,8,8,7,1,2,8,8,80.5,1,-0.325147598981857,0,0.284882336854935,1,20
"532",801,15,3,1,0,6,2,3,4,2,65,1,0.445675253868103,1,0.924029648303986,1,4
"533",804,12,5,1,0,7,2,2,6,6,68,1,0.445675253868103,1,1.56317687034607,1,6
"534",808,2,2,0,1,7,3,3,6,6,62,1,0.252969533205032,1,0.444669157266617,1,3
"535",810,10,5,2,2,7,1,2,6,6,79.75,0,0.638380944728851,1,1.40339004993439,1,9
"536",811,8,4,5,0,7,2,2,7,7,64.3333358764648,1,-0.710559010505676,0,-0.0346913151443005,0,9
"537",813,48,5,2,8,7,1,1,6,6,71,0,-0.325147598981857,0,0.125095501542091,1,15
"538",816,30,5,2,0,6,1,1,4,6,70.5,0,0.252969533205032,1,0.284882336854935,1,7
"539",817,10,3,0,0,7,1,2,5,5,69.5,0,0.831086695194244,1,-0.993412256240845,0,3
"540",819,7,4,2,8,3,1,2,6,6,78,1,-0.903264701366425,0,0.444669157266617,1,14
"541",823,10,4,0,1,6,1,2,1,2,67.5,1,-0.517853319644928,0,0.604456007480621,1,5
"542",825,4,4,2,0,7,0,3,8,8,69.75,0,0.831086695194244,1,0.125095501542091,1,6
"543",826,15,4,0,0,7,2,3,1,1,85.3333358764648,1,0.831086695194244,1,-0.833625435829163,0,4
"544",827,4,5,0,0,6,1,0,6,6,76,1,-0.325147598981857,0,0.284882336854935,1,5
"545",828,5,5,0,2,7,3,0,6,8,74.3333358764648,1,-0.132441878318787,0,0.764242827892303,1,7
"546",829,10,3,2,2,6,2,2,6,6,64,0,0.638380944728851,1,0.604456007480621,1,7
"547",831,15,2,0,0,6,3,3,6,5,65.5,1,0.252969533205032,1,1.08381640911102,1,2
"548",832,5,4,2,5,4,3,3,5,6,71,0,0.0602638274431229,1,1.72296380996704,1,11
"549",835,1,1,0,1,4,1,2,1,2,73.6666641235352,0,0.0602638274431229,1,-1.47277271747589,0,2
"550",836,11,3,0,0,7,2,1,2,1,59.5,0,0.638380944728851,1,-0.993412256240845,0,3
"551",837,21,3,0,0,6,3,3,1,5,70,0,0.831086695194244,1,-2.75106739997864,0,3
"552",839,9,4,5,5,7,2,2,7,5,72,1,0.638380944728851,1,-0.993412256240845,0,14
"553",840,7,3,0,0,6,1,2,5,6,71,0,0.252969533205032,1,-0.0346913151443005,0,3
"554",842,1,1,1,0,5,3,3,7,6,65.5999984741211,0,-0.710559010505676,0,-0.194478139281273,0,2
"555",843,2,3,0,0,7,2,3,2,2,70,0,-0.132441878318787,0,0.125095501542091,1,3
"556",844,9,4,0,1,5,1,1,6,6,80,1,-0.325147598981857,0,0.284882336854935,1,5
"557",845,4,5,1,0,5,1,0,7,6,60,1,0.0602638274431229,1,-2.2717068195343,0,6
"558",846,13,1,0,0,6,2,2,1,1,65.5,1,-0.517853319644928,0,1.56317687034607,1,1
"559",847,3,3,0,8,2,3,2,3,6,64.25,1,-0.325147598981857,0,-0.354264974594116,0,11
"560",849,10,4,5,2,5,1,1,2,2,80.25,0,0.831086695194244,1,-1.31298589706421,0,11
"561",852,5,5,0,0,6,2,2,7,6,86.5,0,-0.710559010505676,0,0.604456007480621,1,5
"562",854,20,4,0,0,7,2,3,0,0,51.5,0,0.445675253868103,1,-0.0346913151443005,0,4
"563",856,3,4,1,0,6,0,2,6,5,72.5,1,-0.710559010505676,0,0.924029648303986,1,5
"564",857,4,2,0,0,7,0,2,6,6,70.5,1,-0.903264701366425,0,1.08381640911102,1,2
"565",858,6,3,0,2,5,1,1,7,7,78.5,1,0.831086695194244,1,-0.0346913151443005,0,5
"566",861,2,2,2,5,7,2,3,6,0,81,0,0.252969533205032,1,0.444669157266617,1,9
"567",863,4,4,2,2,5,1,2,5,5,77.5,0,-0.903264701366425,0,-0.833625435829163,0,8
"568",865,6,4,1,0,5,3,2,3,5,52.5,0,0.252969533205032,1,-0.354264974594116,0,5
"569",868,10,2,0,0,6,1,2,6,2,40,0,-0.903264701366425,0,-0.354264974594116,0,2
"570",869,10,3,2,0,7,0,1,1,6,84,1,0.0602638274431229,1,-1.47277271747589,0,5
"571",870,4,5,2,0,6,0,1,5,5,66,0,0.252969533205032,1,-0.354264974594116,0,7
"572",873,2,3,0,0,3,2,1,0,0,56,0,0.0602638274431229,1,-0.833625435829163,0,3
"573",875,8,4,2,2,7,1,1,5,2,78,1,0.831086695194244,1,0.924029648303986,1,8
"574",876,10,2,5,8,7,2,2,2,5,65.75,0,0.831086695194244,1,0.125095501542091,1,15
"575",877,15,2,2,5,6,1,3,7,7,86,1,-0.325147598981857,0,0.444669157266617,1,9
"576",881,45,4,0,5,7,2,3,6,7,75.5,1,0.0602638274431229,1,-0.194478139281273,0,9
"577",883,6,5,1,0,7,2,2,6,6,65,1,0.445675253868103,1,-0.194478139281273,0,6
"578",884,10,5,8,8,6,0,1,6,1,80.3333358764648,1,0.831086695194244,1,-0.0346913151443005,0,21
"579",885,4,5,2,2,6,2,2,6,6,65.3333358764648,1,0.831086695194244,1,1.2436032295227,1,9
"580",887,4,3,1,1,6,3,2,6,7,52,1,-0.903264701366425,0,-0.67383861541748,0,5
"581",888,3,4,2,0,5,2,1,7,6,45,1,0.831086695194244,1,-0.514051795005798,0,6
"582",889,5,6,2,0,7,3,2,6,6,70,1,-0.325147598981857,0,0.764242827892303,1,8
"583",892,2,3,1,2,7,2,3,1,2,69.5999984741211,0,0.445675253868103,1,1.08381640911102,1,6
"584",894,16,2,1,1,6,3,3,6,4,82,0,-0.903264701366425,0,0.444669157266617,1,4
"585",895,15,6,0,5,6,1,2,5,5,54,1,0.831086695194244,1,0.764242827892303,1,11
"586",897,5,4,0,1,5,3,3,7,6,68.5,0,0.638380944728851,1,-0.67383861541748,0,5
"587",898,4,2,0,1,7,1,2,6,4,80.25,1,0.638380944728851,1,-0.194478139281273,0,3
"588",900,30,5,5,2,7,1,2,6,6,79.6666641235352,0,-0.710559010505676,0,2.36211109161377,1,12
"589",901,4,2,0,0,5,2,1,5,4,82.6666641235352,1,0.0602638274431229,1,0.284882336854935,1,2
"590",902,6,5,2,1,7,1,2,6,7,90,1,-0.903264701366425,0,-1.31298589706421,0,8
"591",903,6,4,0,0,7,1,2,1,2,70,1,0.638380944728851,1,0.284882336854935,1,4
"592",904,12,5,0,1,4,1,1,6,5,56.5999984741211,0,0.831086695194244,1,-0.514051795005798,0,6
"593",906,1,3,0,1,6,3,3,6,6,81.6666641235352,0,-0.710559010505676,0,-0.833625435829163,0,4
"594",907,11,5,2,5,6,1,1,6,6,73,1,-0.710559010505676,0,0.284882336854935,1,12
"595",908,4,4,2,1,7,2,1,7,5,91.5,0,-0.325147598981857,0,0.604456007480621,1,7
"596",910,25,3,2,5,6,1,1,6,6,88.6666641235352,1,0.0602638274431229,1,-0.0346913151443005,0,10
"597",911,6,5,1,0,7,2,3,2,5,27,0,0.831086695194244,1,-0.67383861541748,0,6
"598",912,1,2,1,0,7,1,2,0,2,67.3333358764648,0,-0.903264701366425,0,1.2436032295227,1,3
"599",913,5,5,2,2,7,2,2,6,6,66.5,0,0.0602638274431229,1,-0.833625435829163,0,9
"600",914,10,3,2,2,7,1,3,4,5,66.25,1,0.252969533205032,1,-0.354264974594116,0,7
"601",915,18,2,0,0,7,1,3,2,2,72.5,0,-0.325147598981857,0,1.72296380996704,1,2
"602",916,1,1,0,0,4,0,2,2,2,54,1,0.0602638274431229,1,-1.47277271747589,0,1
"603",924,13,4,0,0,6,2,2,6,6,65,0,0.638380944728851,1,0.444669157266617,1,4
"604",925,10,4,0,8,6,2,2,2,2,74,1,-0.132441878318787,0,-1.31298589706421,0,12
"605",926,5,4,0,1,5,3,3,5,2,67.6666641235352,0,-0.710559010505676,0,-0.833625435829163,0,5
"606",927,8,4,0,1,7,2,2,2,2,55,0,0.445675253868103,1,0.764242827892303,1,5
"607",928,15,5,2,2,7,1,2,3,5,87,0,0.252969533205032,1,-0.514051795005798,0,9
"608",929,20,6,0,0,7,2,3,5,5,71.5,0,-0.132441878318787,0,0.284882336854935,1,6
"609",930,1,3,1,1,4,2,1,6,2,23,0,-0.132441878318787,0,-0.67383861541748,0,5
"610",932,4,4,2,8,5,2,3,7,7,78,1,-0.132441878318787,0,-0.67383861541748,0,14
"611",934,8,4,2,8,7,3,3,7,7,55.5,1,0.0602638274431229,1,-0.993412256240845,0,14
"612",935,4,4,1,1,5,1,2,6,6,53,0,0.252969533205032,1,-0.354264974594116,0,6
"613",937,12,5,8,2,7,3,3,7,6,72.6666641235352,1,0.445675253868103,1,-0.194478139281273,0,15
"614",938,14,5,0,5,7,2,1,6,7,73,1,0.831086695194244,1,0.764242827892303,1,10
"615",940,19,4,2,1,5,2,2,6,2,66.5,0,0.831086695194244,1,-0.514051795005798,0,7
"616",941,20,2,2,1,6,0,2,7,7,90.5,1,-0.903264701366425,0,1.72296380996704,1,5
"617",942,7,6,8,8,7,2,3,0,2,52.5,0,-0.517853319644928,0,0.284882336854935,1,22
"618",943,8,4,2,0,7,2,2,6,2,57,0,-0.132441878318787,0,0.125095501542091,1,6
"619",945,10,6,5,8,7,1,3,7,6,77.6666641235352,1,0.831086695194244,1,0.125095501542091,1,19
"620",948,3,5,1,0,6,2,2,2,7,57,1,0.638380944728851,1,0.764242827892303,1,6
"621",949,3,2,0,0,6,2,2,6,6,72.5,1,-0.325147598981857,0,0.125095501542091,1,2
"622",950,2,1,0,0,5,0,1,8,6,72.5999984741211,0,0.831086695194244,1,-0.833625435829163,0,1
"623",951,10,4,0,0,7,3,3,6,6,70,0,0.445675253868103,1,-0.993412256240845,0,4
"624",955,12,4,2,8,5,2,1,5,6,71,1,0.0602638274431229,1,-0.0346913151443005,0,14
"625",956,3,2,0,0,5,3,3,6,0,59,1,0.831086695194244,1,-0.0346913151443005,0,2
"626",957,30,2,2,0,5,3,3,6,6,78,1,-0.903264701366425,0,-0.993412256240845,0,4
"627",958,5,5,2,2,7,0,2,7,8,67.75,1,0.445675253868103,1,-0.67383861541748,0,9
"628",959,3,4,0,2,6,3,2,6,6,79.5,0,-0.132441878318787,0,1.40339004993439,1,6
"629",960,8,3,0,5,6,1,1,7,6,65.5,1,-0.710559010505676,0,-1.15319907665253,0,8
"630",962,4,5,0,0,4,1,1,6,6,69,0,-0.325147598981857,0,-0.354264974594116,0,5
"631",963,3,3,0,0,6,2,2,5,1,61,1,0.831086695194244,1,-0.67383861541748,0,3
"632",965,3,3,0,0,4,1,1,2,6,66.3333358764648,0,0.0602638274431229,1,-0.194478139281273,0,3
"633",966,19,6,5,5,7,2,2,8,7,73,1,0.445675253868103,1,0.764242827892303,1,16
"634",968,15,6,2,5,7,1,2,6,6,71.6666641235352,0,0.445675253868103,1,-0.354264974594116,0,13
"635",969,40,6,2,8,7,1,2,0,0,74.5,1,-0.325147598981857,0,0.125095501542091,1,16
"636",974,15,5,0,1,7,2,3,2,5,80.6666641235352,0,0.638380944728851,1,1.72296380996704,1,6
"637",975,3,4,0,0,4,1,1,1,2,86,0,-0.325147598981857,0,-0.0346913151443005,0,4
"638",976,5,6,0,1,7,2,2,7,6,77,1,-0.517853319644928,0,0.924029648303986,1,7
"639",977,16,4,2,1,6,2,2,2,2,50,0,-0.517853319644928,0,1.08381640911102,1,7
"640",978,4,5,2,1,3,2,1,6,5,35.3333320617676,0,-0.132441878318787,0,0.125095501542091,1,8
"641",979,5,3,1,0,7,1,1,5,5,54,0,-0.710559010505676,0,-0.0346913151443005,0,4
"642",982,8,5,5,2,7,2,3,6,6,62.5999984741211,0,0.0602638274431229,1,-0.993412256240845,0,12
"643",983,5,4,2,1,7,1,1,4,4,74,1,0.252969533205032,1,0.125095501542091,1,7
"644",987,4,5,2,2,7,3,3,2,6,67.5,1,0.445675253868103,1,-0.67383861541748,0,9
"645",988,10,5,0,2,7,3,3,6,5,38,1,0.638380944728851,1,-0.67383861541748,0,7
"646",989,11,5,0,8,7,1,2,7,0,73,1,-0.132441878318787,0,1.08381640911102,1,13
"647",990,7,3,2,8,7,1,1,6,6,87.5,1,-0.132441878318787,0,0.284882336854935,1,13
"648",991,15,4,2,2,6,0,1,6,6,77.3333358764648,0,0.445675253868103,1,-0.194478139281273,0,8
"649",992,42,6,0,0,3,3,3,6,6,75,0,-0.710559010505676,0,-0.833625435829163,0,6
"650",993,7,1,0,0,4,1,3,7,6,54,0,0.0602638274431229,1,-0.67383861541748,0,1
"651",994,35,2,2,1,7,3,3,7,5,52.6666679382324,0,0.831086695194244,1,0.604456007480621,1,5
"652",995,10,3,1,1,6,3,2,2,2,80,0,-0.132441878318787,0,-0.354264974594116,0,5
"653",996,8,4,2,5,7,2,2,0,0,47,1,-0.325147598981857,0,1.2436032295227,1,11
"654",997,30,4,1,1,5,2,3,6,6,62.25,1,-0.132441878318787,0,0.125095501542091,1,6
"655",999,3,5,2,0,7,1,2,6,2,80.25,1,0.638380944728851,1,0.125095501542091,1,7
"656",1000,25,3,0,2,5,1,1,5,5,54,0,0.0602638274431229,1,0.444669157266617,1,5
"657",1001,5,5,2,1,7,1,1,4,2,66,1,-0.903264701366425,0,0.444669157266617,1,8
"658",1005,3,4,0,2,5,2,3,0,7,52,1,-0.517853319644928,0,-0.833625435829163,0,6
"659",1006,2,3,2,2,6,2,1,1,1,22.5,0,0.831086695194244,1,0.764242827892303,1,7
"660",1007,9,3,2,1,7,3,2,1,2,74,1,0.252969533205032,1,0.764242827892303,1,6
"661",1010,5,4,0,2,6,1,2,4,6,72,0,-0.132441878318787,0,-1.31298589706421,0,6
"662",1011,10,4,2,1,5,2,2,3,6,63.5,1,-0.132441878318787,0,-0.514051795005798,0,7
"663",1013,10,3,0,2,6,1,1,6,5,83.6666641235352,1,-0.710559010505676,0,-0.514051795005798,0,5
"664",1014,3,4,2,2,7,1,2,7,5,74,1,-0.325147598981857,0,-0.67383861541748,0,8
"665",1015,16,4,2,2,7,1,1,6,6,74,1,0.0602638274431229,1,-0.0346913151443005,0,8
"666",1016,8,4,0,0,7,2,2,7,6,76,1,-0.517853319644928,0,-0.354264974594116,0,4
"667",1017,2,3,0,0,4,3,3,6,6,55.75,0,-0.325147598981857,0,1.08381640911102,1,3
"668",1018,5,5,5,5,7,2,2,6,6,68,1,-0.517853319644928,0,1.72296380996704,1,15
"669",1019,4,3,1,2,6,2,1,6,5,80,1,0.831086695194244,1,-2.11192011833191,0,6
"670",1020,14,3,2,2,6,1,2,2,2,80,0,-0.132441878318787,0,-0.0346913151443005,0,7
"671",1021,10,6,8,5,7,2,1,3,3,76,0,0.252969533205032,1,-0.0346913151443005,0,19
"672",1024,10,4,0,0,4,2,2,7,7,65,1,-0.132441878318787,0,0.125095501542091,1,4
"673",1026,3,5,2,5,7,2,2,6,6,74.5,1,-0.710559010505676,0,0.284882336854935,1,12
"674",1027,14,3,0,0,7,3,3,5,2,63,1,-0.132441878318787,0,0.125095501542091,1,3
"675",1029,8,4,2,1,6,1,1,5,5,75.3333358764648,0,0.831086695194244,1,-0.194478139281273,0,7
"676",1030,4,5,2,2,4,1,2,7,6,51,1,-0.325147598981857,0,0.444669157266617,1,9
"677",1031,7,5,2,1,4,2,1,5,5,65,0,-0.132441878318787,0,0.444669157266617,1,8
"678",1033,8,3,0,0,5,2,2,6,2,46,0,0.0602638274431229,1,1.08381640911102,1,3
"679",1034,15,5,0,1,4,1,1,7,2,65,1,0.831086695194244,1,0.125095501542091,1,6
"680",1035,10,3,2,1,4,1,2,6,6,63,1,0.252969533205032,1,1.08381640911102,1,6
"681",1042,6,4,2,1,6,1,2,6,6,75,0,-0.517853319644928,0,1.08381640911102,1,7
"682",1044,28,4,2,2,5,1,3,7,7,72.5,1,-0.325147598981857,0,1.40339004993439,1,8
"683",1045,2,4,0,2,6,1,3,8,6,72,1,-0.903264701366425,0,1.40339004993439,1,6
"684",1046,3,3,0,0,6,2,3,7,6,63,1,-0.710559010505676,0,0.764242827892303,1,3
"685",1047,3,3,0,2,2,2,1,6,2,45,0,-0.903264701366425,0,0.444669157266617,1,5
"686",1049,4,4,2,2,7,2,2,6,6,53.25,1,-0.325147598981857,0,-0.194478139281273,0,8
"687",1051,6,3,1,1,5,2,2,0,0,66,0,0.638380944728851,1,-0.67383861541748,0,5
